candidate_id,age,years_of_experience,job_role,education,interview_platform,communication_score,vocabulary_richness,filler_words_per_min,confidence_score,eye_contact_score,posture,stress_level,avg_response_time,interview_duration,sentiment_score,performance_score,hiring_decision
CAND_180CC9,27,3,Data Scientist,Bachelor's,HireVue,31.67,0.417,15,62.42,52.64,Neutral,40.18,6.66,68,0.437,39.4,Rejected
CAND_23D38B,22,0,UX Designer,Bachelor's,Teams,80.62,0.861,9,96.54,97.11,Confident,20.62,4.0,55,0.29,74.26,Second Round
CAND_E34D1F,33,13,Software Engineer,Master's,Zoom,,0.453,11,100.0,100.0,Confident,11.68,3.92,58,0.59,84.67,Rejected
CAND_4780DE,27,6,Marketing Analyst,Master's,Teams,39.77,0.644,7,89.83,71.92,Confident,21.76,4.95,48,0.531,56.38,Rejected
CAND_D80EDC,20,0,Sales Executive,Associate,Google Meet,40.33,0.5,11,97.44,87.42,Confident,,4.16,33,0.442,57.53,Rejected
CAND_6DE584,35,14,Data Scientist,Master's,Google Meet,79.21,0.591,9,100.0,77.9,Confident,11.41,4.11,33,0.692,91.45,Hired
CAND_282FB5,37,12,Product Manager,Bachelor's,HireVue,68.93,0.37,9,91.01,83.57,Confident,15.81,,49,0.63,68.37,Hired
CAND_EDD20F,20,0,HR Manager,PhD,HireVue,59.08,0.655,4,100.0,100.0,Confident,4.33,3.28,60,0.664,77.01,Hired
CAND_F1A12F,20,0,Software Engineer,PhD,Teams,61.22,0.367,9,62.13,62.88,Neutral,50.03,6.53,49,0.531,62.93,Rejected
CAND_5BCF79,23,4,Sales Executive,Associate,Google Meet,74.17,0.609,6,100.0,100.0,Confident,18.54,5.07,38,0.84,78.1,Second Round
CAND_BB9AA8,23,0,UX Designer,Master's,Zoom,76.77,0.341,5,81.83,62.79,Confident,37.72,5.71,48,0.578,91.4,Hired
CAND_7B3A90,27,7,Product Manager,Bachelor's,HireVue,75.62,0.3,8,100.0,100.0,Confident,7.88,3.63,60,0.462,81.08,Rejected
CAND_257E9B,30,11,Data Scientist,Associate,Google Meet,71.43,0.677,10,100.0,89.54,Confident,,5.85,47,0.31,79.39,Rejected
CAND_6BFF16,21,0,Software Engineer,Master's,Teams,69.14,0.676,8,96.09,90.51,Confident,37.59,5.25,46,0.58,73.24,Rejected
CAND_E8558A,31,8,Marketing Analyst,Master's,Google Meet,50.25,0.404,6,100.0,100.0,Confident,15.03,4.45,44,0.37,61.53,Rejected
CAND_F395C6,29,2,HR Manager,Master's,Teams,61.81,0.732,14,98.15,79.5,Confident,18.47,4.13,44,0.621,68.23,Second Round
CAND_F8D400,29,6,UX Designer,Bachelor's,HireVue,42.26,0.456,13,87.44,60.64,Confident,32.16,5.97,49,0.553,48.98,Rejected
CAND_463673,20,0,Business Analyst,Associate,Google Meet,45.13,0.496,9,100.0,100.0,Confident,3.25,3.4,51,0.0,60.74,Rejected
CAND_69AF5A,43,21,HR Manager,Associate,Zoom,54.41,0.497,9,100.0,88.38,Confident,13.91,3.79,47,0.452,62.01,Rejected
CAND_5AAC2A,43,20,Product Manager,Bachelor's,HireVue,53.44,0.413,15,99.2,84.02,Confident,4.76,5.19,45,0.52,62.92,Rejected
CAND_0369F8,25,4,Marketing Analyst,PhD,Google Meet,71.32,0.524,6,73.43,88.95,Confident,36.41,4.84,53,0.512,72.07,Hired
CAND_31F81E,27,5,HR Manager,Associate,Teams,51.02,0.573,4,100.0,91.51,Confident,7.96,3.49,45,0.306,59.43,On Hold
CAND_5A69B6,28,11,UX Designer,Master's,HireVue,67.47,0.457,9,97.99,95.27,Neutral,18.16,4.21,31,0.504,77.24,Rejected
CAND_F4C256,28,4,HR Manager,Master's,HireVue,63.57,0.55,8,87.25,99.87,Neutral,43.57,5.79,34,0.393,75.94,Second Round
CAND_999111,20,0,HR Manager,Master's,HireVue,71.49,,3,100.0,100.0,Confident,9.62,3.86,54,0.545,86.91,Hired
CAND_4F6834,29,2,Marketing Analyst,Master's,Google Meet,79.76,0.434,3,100.0,100.0,Confident,8.52,3.17,42,0.536,86.11,Hired
CAND_33C21B,20,0,Product Manager,PhD,Google Meet,79.35,0.75,4,100.0,99.9,Confident,25.27,4.32,41,0.283,100.0,Hired
CAND_286154,34,8,Software Engineer,Associate,Zoom,80.23,0.73,9,100.0,57.32,Neutral,12.34,4.41,51,0.302,87.39,Hired
CAND_A37123,30,12,Product Manager,Master's,Google Meet,50.55,0.787,8,100.0,59.7,Confident,6.67,3.83,47,0.163,67.51,Second Round
CAND_E232AF,32,14,Data Scientist,Associate,Google Meet,65.94,0.742,8,86.13,75.92,Confident,24.45,4.73,55,0.549,74.51,Rejected
CAND_1572C1,40,14,UX Designer,Master's,Google Meet,97.23,0.584,5,100.0,51.67,Neutral,11.3,3.63,75,0.378,92.76,Hired
CAND_1559A1,27,6,Business Analyst,Bachelor's,Google Meet,57.39,0.351,12,97.4,99.74,Confident,38.72,4.79,75,0.335,71.59,Hired
CAND_1ED21E,29,3,Marketing Analyst,Master's,Zoom,,0.587,13,100.0,66.98,Confident,22.2,4.87,39,0.505,51.63,Rejected
CAND_19A3F8,24,0,Data Scientist,Bachelor's,Google Meet,53.47,0.739,14,75.74,69.23,Confident,30.16,5.18,24,0.579,68.58,Hired
CAND_0A049D,20,0,HR Manager,Bachelor's,Google Meet,,,14,76.19,80.05,Confident,,5.47,54,0.508,55.84,Rejected
CAND_03671C,37,13,Sales Executive,Associate,Google Meet,,0.48,7,64.0,51.71,Neutral,28.95,4.32,53,0.505,44.81,Rejected
CAND_13D4CA,20,2,HR Manager,PhD,Google Meet,48.79,0.662,9,91.77,,Confident,33.05,9.79,55,0.483,62.44,Rejected
CAND_ACFC8C,25,2,UX Designer,Associate,Google Meet,53.75,0.546,8,100.0,90.34,Confident,4.74,3.2,36,0.571,56.53,Rejected
CAND_B6D7DA,29,10,HR Manager,Associate,HireVue,58.21,,9,89.58,61.17,Confident,17.5,4.06,44,0.429,65.61,Second Round
CAND_AE318E,31,15,HR Manager,Master's,Google Meet,59.6,0.749,8,89.0,73.09,Confident,27.34,4.88,42,0.466,69.53,Hired
CAND_B6049D,24,4,Business Analyst,PhD,Google Meet,67.04,0.588,16,76.59,67.32,Confident,39.42,5.53,44,0.566,70.92,Hired
CAND_D78ED1,25,5,Business Analyst,PhD,Zoom,21.29,0.4,6,80.77,100.0,Confident,51.17,5.66,38,0.634,46.04,On Hold
CAND_FA4758,26,6,HR Manager,Master's,Google Meet,65.8,0.326,11,90.2,86.28,Confident,32.42,6.18,41,0.705,88.01,Hired
CAND_3B3AE8,34,17,HR Manager,Associate,Google Meet,,0.539,14,96.35,100.0,Confident,14.96,,43,0.797,60.08,Rejected
CAND_89A605,30,1,UX Designer,Bachelor's,HireVue,68.0,0.565,11,100.0,100.0,Confident,13.52,4.41,42,0.16,60.12,Rejected
CAND_6AF11A,24,0,Product Manager,Master's,Google Meet,49.7,0.652,5,100.0,58.66,Confident,14.69,4.3,54,0.518,79.58,Second Round
CAND_4544E6,29,6,Data Scientist,PhD,Teams,90.63,0.389,6,100.0,100.0,Neutral,10.93,3.85,42,0.528,100.0,Hired
CAND_F3E1D9,26,5,Software Engineer,PhD,Teams,51.11,0.902,11,96.35,90.29,Confident,24.18,4.44,33,0.449,81.45,Second Round
CAND_5BCE88,22,0,HR Manager,Bachelor's,Google Meet,22.68,0.688,10,71.09,70.7,Slouched,21.23,4.33,46,0.422,33.26,Rejected
CAND_14EEF1,34,10,UX Designer,Bachelor's,HireVue,51.89,0.613,12,57.93,63.44,Neutral,53.61,6.42,41,0.827,45.06,Rejected
CAND_2D8866,23,2,Sales Executive,Master's,Zoom,62.97,0.747,11,91.92,65.21,Confident,15.85,3.67,48,0.443,68.68,Hired
CAND_074E60,27,0,Software Engineer,Bachelor's,Zoom,68.29,0.473,4,100.0,93.03,Confident,17.71,4.13,56,0.622,79.15,Rejected
CAND_A242A6,24,0,Business Analyst,Master's,Teams,42.27,0.58,7,74.41,43.47,Neutral,26.93,5.53,39,0.735,47.67,Rejected
CAND_851990,20,0,Sales Executive,Bachelor's,Google Meet,72.68,0.654,7,84.17,,Neutral,40.29,5.73,40,0.362,86.44,Second Round
CAND_162FED,24,1,Marketing Analyst,Master's,HireVue,34.19,0.499,9,66.65,,Slouched,39.43,5.82,32,0.543,43.23,Rejected
CAND_425396,46,27,Sales Executive,PhD,Google Meet,54.81,0.561,7,89.07,100.0,Confident,9.92,3.85,44,0.395,68.9,Rejected
CAND_35A3C8,29,8,Sales Executive,Bachelor's,Zoom,49.46,0.768,12,100.0,67.28,Confident,18.13,3.83,41,0.408,70.79,Rejected
CAND_F5E671,33,11,Product Manager,Bachelor's,HireVue,43.82,0.79,9,73.09,48.14,Neutral,31.28,5.54,57,0.345,49.98,Rejected
CAND_D3DCAD,20,0,Product Manager,Master's,HireVue,68.05,0.525,10,100.0,81.11,Confident,7.47,3.64,35,0.374,72.48,Rejected
CAND_B4D792,32,4,HR Manager,Associate,Google Meet,32.21,0.569,9,76.06,65.14,Confident,30.01,5.09,43,0.633,46.17,Rejected
CAND_F21D6A,47,26,Sales Executive,Bachelor's,Zoom,94.44,0.609,6,100.0,79.15,Confident,10.35,3.75,47,0.655,81.83,Hired
CAND_03AD3E,26,4,Software Engineer,PhD,Teams,67.65,0.609,8,100.0,100.0,Confident,0.9,3.62,51,0.235,88.3,Second Round
CAND_120912,34,13,Data Scientist,Bachelor's,Google Meet,64.68,,9,85.53,62.5,Confident,34.38,5.14,73,0.22,58.9,Rejected
CAND_0B2911,28,7,Software Engineer,Bachelor's,Zoom,56.15,0.532,13,86.94,50.86,Confident,22.72,4.22,53,0.316,66.86,Rejected
CAND_3783CA,23,0,Product Manager,Master's,Zoom,86.78,0.524,5,80.19,62.13,Neutral,37.17,6.18,53,0.557,84.84,Second Round
CAND_0A70C4,20,0,UX Designer,Bachelor's,HireVue,46.97,0.543,10,100.0,93.64,Confident,5.84,4.19,28,0.42,59.13,Rejected
CAND_B55011,38,15,Data Scientist,Master's,HireVue,112.87,0.716,4,54.99,45.44,Slouched,48.84,6.21,49,0.399,58.77,Rejected
CAND_BA9261,21,1,Data Scientist,Associate,Teams,59.01,,12,76.51,,Neutral,32.28,6.43,59,0.749,60.43,Rejected
CAND_DCF22F,39,14,Data Scientist,Master's,HireVue,52.39,0.565,8,90.62,100.0,Confident,23.97,5.63,57,0.41,66.38,Hired
CAND_237CEC,31,10,Product Manager,Associate,Teams,47.45,0.869,11,67.34,83.27,Neutral,38.09,5.47,43,0.379,50.12,Rejected
CAND_8639DA,29,3,Product Manager,Associate,Teams,,0.602,6,100.0,100.0,Confident,21.15,,36,0.49,61.29,On Hold
CAND_4F07CE,25,0,Business Analyst,Master's,Teams,35.83,0.466,10,74.29,65.66,Confident,37.62,5.84,52,0.446,48.46,Rejected
CAND_8B7D26,35,13,Sales Executive,Master's,Teams,73.57,0.436,5,80.46,89.09,Confident,45.52,5.91,51,0.726,80.88,Hired
CAND_F0786D,40,24,Product Manager,Bachelor's,Google Meet,47.38,0.449,4,100.0,100.0,Confident,8.34,4.61,43,0.76,57.28,Rejected
CAND_74FC66,33,8,UX Designer,PhD,Teams,48.3,0.351,11,73.68,53.34,Confident,40.46,5.99,36,0.515,56.87,Rejected
CAND_2E4FAD,32,12,HR Manager,Bachelor's,Google Meet,51.3,0.579,9,100.0,100.0,Neutral,10.45,4.52,31,0.385,70.26,Second Round
CAND_6312AB,46,27,HR Manager,Bachelor's,Zoom,70.61,0.416,12,91.7,100.0,Confident,40.57,5.84,24,0.761,84.99,Second Round
CAND_B2F895,25,3,Software Engineer,Master's,HireVue,65.8,0.468,7,66.77,66.86,Neutral,42.57,5.74,51,0.584,66.87,Second Round
CAND_CF46D5,36,13,Product Manager,Master's,HireVue,66.26,0.589,15,87.98,84.15,Neutral,24.64,7.7,46,0.312,75.46,Hired
CAND_142D12,34,11,Sales Executive,Bachelor's,Teams,58.78,0.919,9,76.52,51.96,Neutral,38.87,5.42,30,0.539,72.08,Hired
CAND_623154,23,6,UX Designer,Master's,Zoom,85.5,0.687,8,100.0,75.27,Confident,14.98,4.16,33,0.371,94.54,Hired
CAND_57F143,41,20,HR Manager,PhD,Google Meet,42.55,0.759,9,100.0,87.87,Confident,15.76,5.17,28,0.288,63.09,Rejected
CAND_E168E3,23,4,UX Designer,PhD,HireVue,54.5,0.461,7,91.58,74.04,Confident,25.82,4.65,42,0.455,71.06,Second Round
CAND_4B6103,32,6,UX Designer,Master's,Teams,58.78,0.395,13,89.51,92.32,Confident,37.84,5.83,50,0.539,61.91,Rejected
CAND_D6A05B,20,0,Software Engineer,Bachelor's,Google Meet,79.75,0.419,10,100.0,55.06,Confident,18.58,5.2,47,0.474,83.93,Hired
CAND_CEEB72,44,21,Business Analyst,Master's,Teams,77.94,0.427,7,100.0,100.0,Confident,14.96,3.98,38,0.284,84.3,Hired
CAND_4C5A0A,20,0,HR Manager,Bachelor's,HireVue,84.93,0.659,10,89.65,60.81,Confident,27.46,5.02,32,0.609,81.39,Second Round
CAND_7A0074,23,0,Business Analyst,Master's,Google Meet,84.18,0.474,6,100.0,88.59,Confident,5.0,3.68,46,0.517,85.07,Hired
CAND_242CC4,35,10,UX Designer,Associate,Teams,78.31,0.705,5,100.0,100.0,Slouched,14.46,4.0,44,0.639,84.96,Second Round
CAND_BFFF5B,31,9,Data Scientist,Bachelor's,Google Meet,82.05,0.749,6,77.54,49.77,Confident,37.83,5.09,43,0.854,82.0,Rejected
CAND_3784F5,24,2,Marketing Analyst,Bachelor's,Teams,43.28,,9,77.89,70.85,Confident,17.3,4.58,48,0.529,56.3,Rejected
CAND_D8FB14,25,0,Marketing Analyst,Bachelor's,Google Meet,12.64,0.349,17,85.58,60.7,Neutral,19.2,4.37,50,0.527,41.43,Rejected
CAND_53F4B7,20,0,Data Scientist,Master's,HireVue,71.78,0.644,10,100.0,85.97,Confident,14.16,4.88,40,0.373,86.33,Hired
CAND_8EF63E,27,1,Marketing Analyst,Associate,Teams,71.1,0.735,5,100.0,93.52,Confident,9.18,3.58,52,0.466,88.03,Hired
CAND_65E0BF,25,3,Business Analyst,Associate,Zoom,69.81,0.386,6,100.0,87.63,Confident,1.9,3.64,34,0.446,85.7,Hired
CAND_33588A,42,15,Sales Executive,Bachelor's,Google Meet,44.16,0.866,9,81.24,95.28,Confident,19.5,3.7,40,0.672,58.64,Rejected
CAND_BEE81B,42,23,Product Manager,Bachelor's,Google Meet,54.76,0.492,7,68.95,43.62,Neutral,44.08,5.64,43,0.566,63.54,Rejected
CAND_D051A2,27,3,Marketing Analyst,Bachelor's,Zoom,60.55,,12,100.0,,Confident,9.11,4.0,50,0.537,71.96,Rejected
CAND_D31ACD,25,5,Business Analyst,PhD,HireVue,35.88,0.505,14,100.0,81.78,Confident,14.11,4.2,51,0.787,56.46,Rejected
CAND_025C9E,35,9,Data Scientist,Associate,Teams,83.1,0.453,5,100.0,87.07,Confident,11.17,,34,0.572,94.52,Hired
CAND_79086B,24,0,Sales Executive,PhD,Teams,56.52,0.791,19,83.86,89.7,Confident,25.74,4.55,48,0.82,53.34,Rejected
CAND_735A8E,20,2,Product Manager,Bachelor's,Google Meet,44.54,0.54,14,80.24,42.81,Confident,41.69,5.71,56,0.53,60.45,Rejected
CAND_986FB7,32,16,Software Engineer,Bachelor's,HireVue,48.05,0.496,6,100.0,84.61,Confident,6.63,4.83,65,0.528,59.92,Rejected
CAND_F00CC4,24,5,Data Scientist,Master's,Google Meet,37.34,0.233,12,100.0,100.0,Confident,9.0,3.89,37,0.374,57.2,Rejected
CAND_E4DC99,32,8,UX Designer,Associate,HireVue,52.65,0.63,4,85.34,72.29,Slouched,18.11,3.84,52,0.426,62.27,Rejected
CAND_345D67,27,5,Sales Executive,Associate,Zoom,24.6,0.478,9,92.06,100.0,Confident,19.55,4.39,33,0.439,37.63,Rejected
CAND_34FA06,20,0,UX Designer,Bachelor's,Teams,,0.56,11,80.52,78.67,Neutral,27.17,5.15,40,0.528,63.59,Rejected
CAND_475AB6,20,0,UX Designer,Bachelor's,Teams,66.78,0.668,7,100.0,95.8,Confident,,4.73,32,0.197,73.0,Second Round
CAND_904978,42,17,HR Manager,Bachelor's,HireVue,,0.611,6,90.47,100.0,Confident,26.89,4.58,57,0.335,81.49,Rejected
CAND_0116EA,29,2,Sales Executive,Associate,Google Meet,40.8,0.727,7,65.61,72.44,Neutral,66.39,6.46,56,0.897,38.57,Rejected
CAND_4AC450,26,6,UX Designer,PhD,Teams,76.26,0.443,12,99.59,81.81,Confident,34.05,6.2,45,0.297,77.69,Rejected
CAND_1B7A0B,32,11,HR Manager,PhD,Google Meet,61.12,0.705,10,86.91,100.0,Confident,19.05,,48,0.364,68.39,Hired
CAND_5A643E,35,7,Business Analyst,Master's,Teams,53.19,0.464,7,83.76,52.36,Confident,34.04,6.03,31,0.537,65.84,Rejected
CAND_EE6A4B,25,3,Data Scientist,Bachelor's,Google Meet,74.88,0.707,15,100.0,100.0,Confident,22.99,4.09,36,0.596,94.32,Second Round
CAND_102006,25,0,Sales Executive,Associate,Google Meet,47.51,0.856,10,63.71,71.2,Neutral,70.89,8.22,34,0.405,48.68,Rejected
CAND_C2C335,29,3,Sales Executive,PhD,HireVue,85.13,0.95,4,97.77,97.96,Confident,18.55,4.72,54,0.678,80.32,Rejected
CAND_527129,27,6,Sales Executive,Associate,Google Meet,124.34,0.51,2,100.0,100.0,Confident,24.93,4.66,55,0.514,88.12,Hired
CAND_C38B02,20,2,HR Manager,Associate,HireVue,65.62,0.745,2,57.72,,Slouched,42.88,5.85,66,0.411,76.37,Rejected
CAND_2553AE,23,5,Sales Executive,PhD,Zoom,68.52,0.497,6,94.69,,Neutral,17.7,3.99,35,0.951,87.42,Hired
CAND_6C3095,44,24,Business Analyst,Associate,Zoom,37.54,0.514,5,94.04,97.36,Confident,22.62,4.29,47,0.703,53.62,Rejected
CAND_FC0BDE,39,22,Software Engineer,Bachelor's,HireVue,61.31,0.651,8,100.0,91.03,Confident,8.78,3.63,51,0.616,78.69,Second Round
CAND_2C20A5,27,9,UX Designer,Associate,Teams,57.83,0.634,5,78.04,55.38,Confident,12.24,4.39,47,0.326,65.48,Second Round
CAND_9D1F25,31,11,HR Manager,PhD,HireVue,71.55,0.652,14,85.37,70.83,Confident,33.7,5.59,46,0.662,74.06,Rejected
CAND_532683,31,14,Sales Executive,Bachelor's,Zoom,65.4,0.531,3,100.0,71.35,Neutral,5.43,3.5,65,0.14,78.9,Second Round
CAND_943F25,31,5,Business Analyst,Master's,HireVue,64.28,0.705,12,100.0,100.0,Confident,24.08,4.44,35,0.442,76.86,Rejected
CAND_A6E4A1,23,0,Software Engineer,PhD,HireVue,67.34,0.679,14,91.22,90.77,Confident,31.19,5.22,40,0.467,71.62,Hired
CAND_B49719,22,0,Business Analyst,PhD,Zoom,54.12,0.657,10,100.0,100.0,Neutral,8.54,4.22,40,0.254,74.26,Hired
CAND_B97B45,33,10,Sales Executive,Associate,Teams,74.61,0.699,6,90.77,81.8,Neutral,17.74,4.25,35,0.208,72.56,Hired
CAND_BBA564,39,15,Data Scientist,PhD,Google Meet,41.98,0.56,11,74.37,53.61,Confident,45.39,6.55,70,0.471,44.21,Rejected
CAND_3F80D6,45,21,Business Analyst,Associate,Google Meet,,0.45,13,68.11,70.24,Slouched,34.35,5.13,38,0.324,35.08,Rejected
CAND_84136B,43,24,HR Manager,Master's,Google Meet,51.22,0.594,14,91.83,91.29,Confident,17.86,3.88,52,0.605,56.83,Rejected
CAND_65265F,39,15,Marketing Analyst,Master's,Google Meet,83.32,0.602,7,87.58,100.0,Confident,11.72,4.69,28,0.63,86.65,Hired
CAND_4B3CA1,20,0,Marketing Analyst,Bachelor's,HireVue,61.49,0.562,6,92.9,80.09,Confident,7.45,3.53,45,0.584,72.14,Hired
CAND_B76DB4,20,0,UX Designer,Master's,Google Meet,72.07,0.7,8,53.39,50.03,Neutral,,5.53,43,0.387,64.88,Rejected
CAND_1998D8,30,7,UX Designer,PhD,HireVue,77.22,0.726,5,100.0,100.0,Confident,19.02,4.17,46,0.411,88.49,Hired
CAND_3AB40E,26,6,Product Manager,Master's,Teams,56.26,0.822,11,100.0,98.24,Confident,14.49,4.21,46,0.498,63.27,Rejected
CAND_087C02,26,5,HR Manager,Master's,HireVue,77.96,0.385,5,99.72,85.88,Confident,33.94,4.78,44,0.599,85.84,Hired
CAND_BE7C7A,33,12,Marketing Analyst,Bachelor's,Teams,37.37,0.676,12,100.0,,Confident,4.73,3.15,41,0.614,60.18,Rejected
CAND_5CCE00,21,0,Sales Executive,Master's,Zoom,71.51,0.611,4,100.0,39.17,Confident,16.98,3.9,37,0.0,77.83,Hired
CAND_D3FDA1,23,1,Sales Executive,Bachelor's,HireVue,29.7,0.542,13,100.0,100.0,Confident,25.59,5.78,43,0.582,52.44,Rejected
CAND_104DFD,35,21,Business Analyst,Master's,Google Meet,40.26,0.804,15,100.0,,Confident,18.06,4.37,28,0.54,55.13,Rejected
CAND_D1DA33,43,20,Business Analyst,PhD,HireVue,69.79,0.758,7,100.0,61.53,Confident,5.22,3.3,45,0.694,73.21,Second Round
CAND_74050A,20,0,Product Manager,Bachelor's,Teams,46.78,0.642,4,91.97,68.58,Confident,,4.5,49,0.269,59.04,Rejected
CAND_B7F2F3,34,13,Marketing Analyst,Associate,Zoom,198.39,0.791,0,96.19,71.13,Confident,19.53,4.42,39,0.52,100.0,Hired
CAND_4D31E3,40,19,Software Engineer,Bachelor's,Teams,,0.95,8,100.0,64.21,Confident,5.16,4.14,47,0.409,98.46,Hired
CAND_E60164,33,14,Data Scientist,Master's,Zoom,38.81,0.755,7,67.04,56.81,Neutral,47.53,5.71,50,0.357,48.64,Rejected
CAND_6BC187,33,13,Business Analyst,Associate,Google Meet,60.94,0.706,8,88.61,100.0,Confident,23.49,5.24,39,0.63,76.47,Second Round
CAND_FD0E22,22,0,UX Designer,PhD,Google Meet,73.56,0.481,4,100.0,75.95,Neutral,6.19,3.3,45,0.452,91.41,Hired
CAND_27C31D,26,3,Software Engineer,Associate,Zoom,81.21,0.536,6,70.98,54.82,Neutral,51.31,5.99,51,0.308,93.45,Hired
CAND_F63E39,34,12,UX Designer,Bachelor's,Google Meet,62.93,0.623,12,63.68,72.55,Neutral,45.0,5.38,58,0.528,70.7,Rejected
CAND_4C48A0,32,15,Marketing Analyst,Master's,Google Meet,58.87,0.829,8,88.99,49.94,Confident,41.15,5.77,45,0.429,70.72,Rejected
CAND_EDF292,30,10,UX Designer,Bachelor's,Zoom,77.36,0.464,16,98.28,51.02,Confident,12.32,4.63,35,0.549,88.59,Hired
CAND_3A2382,25,4,Business Analyst,Bachelor's,Teams,,0.281,11,95.02,100.0,Confident,27.12,5.02,50,0.212,67.45,Rejected
CAND_F97116,41,19,HR Manager,Master's,Teams,53.25,0.618,8,89.54,82.81,Confident,16.49,5.5,47,0.543,59.77,Rejected
CAND_60E85B,40,18,UX Designer,PhD,HireVue,61.5,0.636,10,100.0,100.0,Confident,2.01,3.43,61,0.479,74.07,Hired
CAND_3BF8EB,39,18,HR Manager,Master's,Zoom,45.95,0.377,8,89.48,100.0,Confident,23.86,4.18,34,0.516,67.39,Second Round
CAND_0804F0,31,11,HR Manager,Associate,Zoom,125.83,0.586,1,100.0,76.05,Confident,8.33,3.52,40,0.568,84.36,Second Round
CAND_0FD6EE,20,0,Business Analyst,Master's,Google Meet,75.74,0.466,9,100.0,45.1,Confident,7.75,3.82,42,0.0,86.23,Hired
CAND_70CF2B,28,0,Software Engineer,Master's,Zoom,49.89,0.95,10,96.74,85.8,Confident,22.81,4.64,45,0.232,51.45,Rejected
CAND_EBA3B5,43,20,Sales Executive,PhD,Zoom,38.0,0.42,10,100.0,74.06,Confident,11.35,3.97,49,0.573,49.25,Rejected
CAND_6A197D,24,6,Software Engineer,PhD,Teams,60.94,0.547,8,100.0,100.0,Confident,6.6,3.66,44,0.355,82.55,Hired
CAND_FD7C5F,32,8,UX Designer,PhD,Zoom,72.97,0.744,8,98.16,100.0,Confident,5.73,3.5,43,0.682,88.94,Second Round
CAND_718A25,34,9,Marketing Analyst,Associate,HireVue,45.97,0.624,11,94.56,,Confident,26.93,4.21,44,0.492,57.22,Rejected
CAND_8E1518,28,9,Business Analyst,Master's,Teams,65.23,0.652,2,100.0,100.0,Confident,11.83,4.65,24,0.221,66.1,Second Round
CAND_036A2D,36,14,Product Manager,Master's,Zoom,82.74,0.639,13,100.0,65.62,Confident,14.1,4.52,51,0.452,86.24,Hired
CAND_AFD77A,20,0,HR Manager,Bachelor's,Teams,36.02,0.76,20,100.0,100.0,Confident,16.72,5.42,51,0.619,54.21,Rejected
CAND_F77174,29,15,UX Designer,Bachelor's,Teams,57.38,,6,100.0,66.33,Confident,24.76,4.31,38,0.484,65.63,Hired
CAND_07F7C6,42,16,Sales Executive,Bachelor's,Zoom,46.42,0.944,16,90.35,100.0,Confident,18.02,4.18,40,0.792,55.36,Rejected
CAND_2EFB96,34,17,Sales Executive,PhD,Zoom,52.99,0.537,15,100.0,79.97,Confident,14.65,4.31,35,0.456,72.8,Second Round
CAND_E58D3A,23,5,Product Manager,Associate,Google Meet,50.45,0.452,12,85.33,,Neutral,24.87,4.38,56,0.769,65.21,Second Round
CAND_380148,20,0,Software Engineer,Master's,Google Meet,76.9,0.607,7,100.0,100.0,Confident,14.46,4.01,37,0.185,87.29,Hired
CAND_619552,35,9,Software Engineer,Bachelor's,Teams,74.96,0.664,6,100.0,68.68,Confident,5.55,3.3,38,0.56,83.05,Hired
CAND_A1D686,25,6,Marketing Analyst,Associate,Teams,,0.718,9,96.75,78.08,Confident,13.6,3.94,40,0.555,62.0,Rejected
CAND_B59B4E,38,13,Product Manager,Bachelor's,Teams,70.62,0.316,9,100.0,89.15,Confident,13.58,4.11,52,0.148,87.43,Hired
CAND_3162EE,39,14,Software Engineer,Bachelor's,HireVue,49.04,0.43,11,100.0,100.0,Confident,25.22,4.49,29,0.098,60.12,Rejected
CAND_54BF04,27,4,Product Manager,PhD,Zoom,75.47,0.672,5,100.0,70.5,Confident,5.96,3.49,37,0.632,79.24,Hired
CAND_202148,47,24,HR Manager,PhD,HireVue,53.28,0.337,13,98.24,77.97,Confident,25.88,5.02,42,0.689,63.11,On Hold
CAND_755684,30,8,Sales Executive,Associate,Google Meet,79.0,0.25,5,100.0,65.53,Confident,12.07,3.39,35,0.752,91.29,Hired
CAND_FB6404,30,7,Data Scientist,Master's,Google Meet,65.01,0.472,10,95.74,85.9,Confident,,4.55,33,0.606,68.96,Second Round
CAND_2F1A2C,34,14,UX Designer,Associate,Teams,81.17,0.654,8,100.0,73.45,Neutral,4.74,5.13,54,0.678,82.44,Second Round
CAND_D00384,40,17,Product Manager,PhD,Zoom,65.29,0.644,10,97.36,97.12,Neutral,12.53,3.6,44,0.158,73.48,Second Round
CAND_EE4CEB,48,29,Software Engineer,PhD,HireVue,73.1,0.635,3,100.0,100.0,Confident,16.9,4.06,39,0.41,68.7,Second Round
CAND_8DBCE1,28,0,Marketing Analyst,PhD,Teams,72.62,,7,100.0,100.0,Confident,,4.64,41,0.361,77.96,Rejected
CAND_39B306,29,12,UX Designer,Associate,Zoom,53.24,0.378,7,77.55,56.22,Confident,22.57,5.15,55,0.678,53.52,Rejected
CAND_25B108,39,20,Product Manager,Bachelor's,Zoom,53.95,0.468,9,100.0,76.4,Confident,18.38,5.21,44,0.604,66.86,Hired
CAND_1BD108,42,19,Sales Executive,Bachelor's,Teams,53.8,0.577,9,67.09,,Neutral,43.94,5.47,41,0.727,56.57,Rejected
CAND_68499C,35,8,HR Manager,Bachelor's,Zoom,62.13,0.608,12,100.0,100.0,Confident,3.76,4.52,50,0.422,69.83,Rejected
